job_id;company_name;title;max_salary;pay_period;location;company_id;views;med_salary;min_salary;formatted_work_type;applies;original_listed_time;remote_allowed;job_posting_url;application_type;expiry;closed_time;formatted_experience_level;skills_desc;listed_time;sponsored;work_type;currency;compensation_type;normalized_salary;zip_code;fips;salary_id;industry_id;skill_readable;name;description_company;state;country;city;zip_code_company;address;industry
3884427966;SKF Group;Regional Technical Specialist;0;NOT SPECIFIED;Cincinnati, OH;45920;140;0;0;Contract;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884427966/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;CONTRACT;;;;452020;390610;;;;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884427967;SKF Group;Machining - Grinding Specialist;0;NOT SPECIFIED;Muskegon, MI;45920;30;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884427967/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;494400;261210;;1350;OTHR;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884427968;SKF Group;CNC Machine Operator 3rd shift;0;NOT SPECIFIED;Hanover, PA;45920;30;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884427968/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;173310;421330;;1350;MGMT;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884427968;SKF Group;CNC Machine Operator 3rd shift;0;NOT SPECIFIED;Hanover, PA;45920;30;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884427968/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;173310;421330;;1350;MNFC;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884427971;SKF Group;Maintenance Technician;0;NOT SPECIFIED;Ladson, SC;45920;30;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884427971/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;294560;450190;;1350;MGMT;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884427971;SKF Group;Maintenance Technician;0;NOT SPECIFIED;Ladson, SC;45920;30;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884427971/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;294560;450190;;1350;MNFC;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884427990;WorldLink US;Product Marketing Specialist;0;YEARLY;Ridgefield, NJ;2619330;70;1050000;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884427990/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Associate;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1050000;76570;340030;160;960;SALE;Confidential Company;;;;;;;Unknown Industry
3884427990;WorldLink US;Product Marketing Specialist;0;YEARLY;Ridgefield, NJ;2619330;70;1050000;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884427990/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Associate;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1050000;76570;340030;160;970;SALE;Confidential Company;;;;;;;Unknown Industry
3884428490;Advaana Inc;Digital Analyst (Google Analytics);0;NOT SPECIFIED;United States;682395050;1280;0;0;Full-time;370;1,71E+13;10;https://www.linkedin.com/jobs/view/3884428490/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;;;;;;;;;Confidential Company;;;;;;;Unknown Industry
3884428699;Sunrun;Field Sales Consultant;3000000;YEARLY;Irvine, CA;8609990;60;0;900000;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428699/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1950000;926020;;700;32430;SALE;Confidential Company;;;;;;;Unknown Industry
3884428699;Sunrun;Field Sales Consultant;3000000;YEARLY;Irvine, CA;8609990;60;0;900000;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428699/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1950000;926020;;700;32430;BD;Confidential Company;;;;;;;Unknown Industry
3884428728;GOOD SAMARITAN SHELTER;Homeless Shelter Manager- La Posada;0;NOT SPECIFIED;Goleta, CA;573017030;90;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884428728/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,73E+13;;;;1,71E+13;0;FULL_TIME;;;;931170;60830;;1000;OTHR;Confidential Company;;;;;;;Unknown Industry
3884428729;;Sales and Customer Experience Specialist;670000;YEARLY;Kearney, NE;;10;0;504000;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428729/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;587000;688450;;150;;;Confidential Company;;;;;;;Unknown Industry
3884428798;ASSOULINE;Public Relations Intern;0;HOURLY;New York City Metropolitan Area;3919060;110;200;0;Internship;30;1,71E+13;;https://www.linkedin.com/jobs/view/3884428798/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Internship;;1,71E+13;0;INTERNSHIP;USD;BASE_SALARY;416000;;;10;820;MRKT;Confidential Company;;;;;;;Unknown Industry
3884428798;ASSOULINE;Public Relations Intern;0;HOURLY;New York City Metropolitan Area;3919060;110;200;0;Internship;30;1,71E+13;;https://www.linkedin.com/jobs/view/3884428798/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Internship;;1,71E+13;0;INTERNSHIP;USD;BASE_SALARY;416000;;;10;820;PR;Confidential Company;;;;;;;Unknown Industry
3884428798;ASSOULINE;Public Relations Intern;0;HOURLY;New York City Metropolitan Area;3919060;110;200;0;Internship;30;1,71E+13;;https://www.linkedin.com/jobs/view/3884428798/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Internship;;1,71E+13;0;INTERNSHIP;USD;BASE_SALARY;416000;;;10;820;WRT;Confidential Company;;;;;;;Unknown Industry
3884428894;Nevada Virtual Charter School;Federal Grant and Assessment Director;0;NOT SPECIFIED;Las Vegas, NV;342148920;40;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428894/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,73E+13;;;;1,71E+13;0;FULL_TIME;;;;891010;320030;;32080;OTHR;Confidential Company;;;;;;;Unknown Industry
3884428970;SKF Group;Machine Operator;0;NOT SPECIFIED;Dexter, MI;45920;40;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428970/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;481300;261610;;1350;MGMT;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884428970;SKF Group;Machine Operator;0;NOT SPECIFIED;Dexter, MI;45920;40;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428970/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;481300;261610;;1350;MNFC;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884428977;SKF Group;Seal Product Design Engineer;0;NOT SPECIFIED;Elgin, IL;45920;40;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428977/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;601200;170890;;1350;ENG;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884428977;SKF Group;Seal Product Design Engineer;0;NOT SPECIFIED;Elgin, IL;45920;40;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428977/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;601200;170890;;1350;IT;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884428980;SKF Group;Manufacturing Systems Coordinator;0;NOT SPECIFIED;Sumter, SC;45920;80;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428980/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;291500;450610;;;;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884428982;SKF Group;Assistant Controller;0;NOT SPECIFIED;Winsted, CT;45920;30;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428982/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;60980;90050;;1350;ACCT;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
3884428982;SKF Group;Assistant Controller;0;NOT SPECIFIED;Winsted, CT;45920;30;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884428982/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;60980;90050;;1350;FIN;SKF Group;"What started with the invention of the self-aligning bearing in 1907 has now evolved into something much more! Our products enable rotation. Machinery, cars, airplane engines, even household products - anywhere there are parts that rotate, our solutions can be found!
 
As the world moves swiftly into an age of digitalization, so are we. With sensorized bearings, condition monitoring, and connected factories - SKF offers exciting opportunities and challenges - whatever your area of expertise.

If you are looking for an interesting career at SKF, visit our career page. 

For our Social media House rules please visit: 
https://www.skf.com/group/organisation/about-skf/social-media-house-rules.html";Sweden;SE;Göteborg;;Sven Wingquist Gata 2;Industrial Machinery Manufacturing
